rosbag record -o high /vis/odom_pose /vis/traj_path /vis/traj_pose /vis/odom_pose
t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_rate,qw,qx,qy,qz
29.7200,2.139675,1.499974,1.500000,3.004631,-0.012561,0.000000,1.403163,-4.024193,0.000000,-0.004181,-1.337354,0.999998,0.000000,0.000000,-0.002090
29.7300,2.169814,1.499550,1.500000,3.024776,-0.081467,0.000000,2.372385,-9.541137,0.000000,-0.026927,-2.000000,0.999909,0.000000,0.000000,-0.013463
29.7400,2.200179,1.498182,1.500000,3.047570,-0.199180,0.000000,1.988841,-13.796959,0.000000,-0.065264,-2.000000,0.999468,0.000000,0.000000,-0.032626
29.7500,2.230735,1.495445,1.500000,3.061163,-0.353429,0.000000,0.588133,-16.859703,0.000000,-0.114947,-2.000000,0.998349,0.000000,0.000000,-0.057442
29.7600,2.261343,1.491031,1.500000,3.057061,-0.532624,0.000000,-1.494137,-18.797411,0.000000,-0.172496,-2.000000,0.996283,0.000000,0.000000,-0.086141
29.7700,2.291799,1.484745,1.500000,3.030127,-0.725854,0.000000,-3.922365,-19.678124,0.000000,-0.235116,-2.000000,0.993098,0.000000,0.000000,-0.117287
29.7800,2.321863,1.476501,1.500000,2.978579,-0.922890,0.000000,-6.360948,-19.569887,0.000000,-0.300462,-2.000000,0.988737,0.000000,0.000000,-0.149667
29.7900,2.351294,1.466307,1.500000,2.903992,-1.114182,0.000000,-8.474284,-18.540740,0.000000,-0.366352,-2.000000,0.983270,0.000000,0.000000,-0.182154
29.8000,2.379882,1.454266,1.500000,2.811296,-1.290862,0.000000,-9.926770,-16.658726,0.000000,-0.430453,-2.000000,0.976928,0.000000,0.000000,-0.213569
29.8100,2.407487,1.440566,1.500000,2.708778,-1.444741,0.000000,-10.382802,-13.991888,0.000000,-0.489974,-2.000000,0.970140,0.000000,0.000000,-0.242544
29.8200,2.434064,1.425472,1.500000,2.608080,-1.568311,0.000000,-9.506777,-10.608268,0.000000,-0.541395,-2.000000,0.963585,0.000000,0.000000,-0.267404
29.8300,2.459704,1.409323,1.500000,2.524201,-1.654744,0.000000,-6.963094,-6.575908,0.000000,-0.580268,-2.000000,0.958206,0.000000,0.000000,-0.286081
29.8400,2.484664,1.392522,1.500000,2.475496,-1.697893,0.000000,-2.416148,-1.962852,0.000000,-0.601186,-0.994503,0.955161,0.000000,0.000000,-0.296087
29.8500,2.509366,1.375487,1.500000,2.464970,-1.712339,0.000000,-1.833880,-3.377405,0.000000,-0.607140,-1.272779,0.954275,0.000000,0.000000,-0.298929
29.8600,2.533877,1.358118,1.500000,2.432977,-1.768681,0.000000,-4.487435,-7.628178,0.000000,-0.628593,-2.000000,0.951014,0.000000,0.000000,-0.309147
29.8700,2.557944,1.339997,1.500000,2.376757,-1.859978,0.000000,-6.680314,-10.401561,0.000000,-0.664022,-2.000000,0.945389,0.000000,0.000000,-0.325945
29.8800,2.581347,1.320848,1.500000,2.300890,-1.972445,0.000000,-8.417528,-11.894885,0.000000,-0.708690,-2.000000,0.937874,0.000000,0.000000,-0.346976
29.8900,2.603912,1.300518,1.500000,2.209908,-2.094267,0.000000,-9.704091,-12.305478,0.000000,-0.758537,-2.000000,0.928936,0.000000,0.000000,-0.370241
29.9000,2.625510,1.278964,1.500000,2.108293,-2.215603,0.000000,-10.545014,-11.830668,0.000000,-0.810211,-2.000000,0.919061,0.000000,0.000000,-0.394116
29.9100,2.646057,1.256234,1.500000,2.000477,-2.328587,0.000000,-10.945310,-10.667785,0.000000,-0.861046,-2.000000,0.908748,0.000000,0.000000,-0.417346
29.9200,2.665513,1.232440,1.500000,1.890839,-2.427323,0.000000,-10.909993,-9.014158,0.000000,-0.909004,-2.000000,0.898480,0.000000,0.000000,-0.439015
29.9300,2.683882,1.207748,1.500000,1.783712,-2.507892,0.000000,-10.444073,-7.067115,0.000000,-0.952567,-2.000000,0.888705,0.000000,0.000000,-0.458479
29.9400,2.701210,1.182350,1.500000,1.683376,-2.568345,0.000000,-9.552565,-5.023986,0.000000,-0.990612,-2.000000,0.879823,0.000000,0.000000,-0.475301
29.9500,2.717586,1.156448,1.500000,1.594063,-2.608709,0.000000,-8.240480,-3.082099,0.000000,-1.022288,-2.000000,0.872185,0.000000,0.000000,-0.489175
29.9600,2.733142,1.130236,1.500000,1.519952,-2.630982,0.000000,-6.512831,-1.438783,0.000000,-1.046926,-2.000000,0.866093,0.000000,0.000000,-0.499882
29.9700,2.748050,1.103876,1.500000,1.465175,-2.639138,0.000000,-4.374630,-0.291368,0.000000,-1.063991,-1.313920,0.861797,0.000000,0.000000,-0.507254
29.9800,2.762524,1.077481,1.500000,1.433811,-2.639120,0.000000,-1.830891,0.162819,0.000000,-1.073118,-0.509767,0.859473,0.000000,0.000000,-0.511182
29.9900,2.776813,1.051094,1.500000,1.426433,-2.639349,0.000000,-0.794561,-0.517768,0.000000,-1.075316,-0.315046,0.858911,0.000000,0.000000,-0.512126
30.0000,2.791004,1.024653,1.500000,1.408550,-2.650729,0.000000,-2.717609,-1.699835,0.000000,-1.082359,-1.065210,0.857102,0.000000,0.000000,-0.515148
30.0100,2.804927,0.998046,1.500000,1.373329,-2.672237,0.000000,-4.266347,-2.549240,0.000000,-1.096071,-1.650806,0.853550,0.000000,0.000000,-0.521011
30.0200,2.818425,0.971185,1.500000,1.324386,-2.700726,0.000000,-5.466134,-3.102283,0.000000,-1.114873,-2.000000,0.848614,0.000000,0.000000,-0.529013
30.0300,2.831380,0.944017,1.500000,1.265085,-2.733416,0.000000,-6.342333,-3.395261,0.000000,-1.137331,-2.000000,0.842620,0.000000,0.000000,-0.538508
30.0400,2.843703,0.916511,1.500000,1.198533,-2.767886,0.000000,-6.920304,-3.464472,0.000000,-1.162157,-2.000000,0.835871,0.000000,0.000000,-0.548926
30.0500,2.855336,0.888660,1.500000,1.127588,-2.802080,0.000000,-7.225407,-3.346214,0.000000,-1.188213,-2.000000,0.828649,0.000000,0.000000,-0.559769
30.0600,2.866249,0.860476,1.500000,1.054850,-2.834306,0.000000,-7.283004,-3.076786,0.000000,-1.214507,-2.000000,0.821218,0.000000,0.000000,-0.570614
30.0700,2.876435,0.831985,1.500000,0.982668,-2.863233,0.000000,-7.118454,-2.692486,0.000000,-1.240190,-2.000000,0.813823,0.000000,0.000000,-0.581113
30.0800,2.885911,0.803226,1.500000,0.913137,-2.887894,0.000000,-6.757120,-2.229612,0.000000,-1.264549,-2.000000,0.806685,0.000000,0.000000,-0.590981
30.0900,2.894713,0.774244,1.500000,0.848097,-2.907684,0.000000,-6.224361,-1.724462,0.000000,-1.286995,-2.000000,0.800002,0.000000,0.000000,-0.599997
30.1000,2.902893,0.745089,1.500000,0.789137,-2.922363,0.000000,-5.545539,-1.213334,0.000000,-1.307053,-1.873150,0.793945,0.000000,0.000000,-0.607990
30.1100,2.910520,0.715813,1.500000,0.737589,-2.932052,0.000000,-4.746014,-0.732527,0.000000,-1.324349,-1.581437,0.788657,0.000000,0.000000,-0.614833
30.1200,2.917673,0.686463,1.500000,0.694534,-2.937236,0.000000,-3.851147,-0.318338,0.000000,-1.338603,-1.265989,0.784255,0.000000,0.000000,-0.620438
30.1300,2.924442,0.657080,1.500000,0.660799,-2.938762,0.000000,-2.886299,-0.007066,0.000000,-1.349619,-0.935395,0.780826,0.000000,0.000000,-0.624748
30.1400,2.930922,0.627696,1.500000,0.636957,-2.937841,0.000000,-1.876830,0.164991,0.000000,-1.357290,-0.598535,0.778424,0.000000,0.000000,-0.627739
30.1500,2.937215,0.598327,1.500000,0.623327,-2.936047,0.000000,-0.848102,0.161535,0.000000,-1.361601,-0.265224,0.777069,0.000000,0.000000,-0.629415
30.1600,2.943423,0.568972,1.500000,0.619652,-2.935328,0.000000,-0.199201,-0.065093,0.000000,-1.362749,-0.069450,0.776708,0.000000,0.000000,-0.629861
30.1700,2.949591,0.539609,1.500000,0.612198,-2.937669,0.000000,-1.266203,-0.387692,0.000000,-1.365341,-0.439441,0.775891,0.000000,0.000000,-0.630867
30.1800,2.955634,0.510209,1.500000,0.594827,-2.942788,0.000000,-2.183469,-0.622243,0.000000,-1.371353,-0.753911,0.773991,0.000000,0.000000,-0.633197
30.1900,2.961459,0.480747,1.500000,0.569010,-2.949851,0.000000,-2.956346,-0.777878,0.000000,-1.380242,-1.015291,0.771169,0.000000,0.000000,-0.636631
30.2000,2.966991,0.451208,1.500000,0.536164,-2.958113,0.000000,-3.590181,-0.863735,0.000000,-1.391491,-1.226309,0.767576,0.000000,0.000000,-0.640958
30.2100,2.972164,0.421583,1.500000,0.497652,-2.966923,0.000000,-4.090321,-0.888947,0.000000,-1.404610,-1.389796,0.763355,0.000000,0.000000,-0.645979
30.2200,2.976929,0.391870,1.500000,0.454785,-2.975720,0.000000,-4.462114,-0.862649,0.000000,-1.419138,-1.508576,0.758643,0.000000,0.000000,-0.651507
30.2300,2.981249,0.362070,1.500000,0.408820,-2.984035,0.000000,-4.710907,-0.793977,0.000000,-1.434642,-1.585399,0.753570,0.000000,0.000000,-0.657368
30.2400,2.985099,0.332192,1.500000,0.360959,-2.991489,0.000000,-4.842048,-0.692066,0.000000,-1.450715,-1.622894,0.748262,0.000000,0.000000,-0.663403
30.2500,2.988466,0.302244,1.500000,0.312353,-2.997796,0.000000,-4.860883,-0.566050,0.000000,-1.466977,-1.623534,0.742844,0.000000,0.000000,-0.669465
30.2600,2.991347,0.272240,1.500000,0.264098,-3.002760,0.000000,-4.772761,-0.425065,0.000000,-1.483070,-1.589612,0.737433,0.000000,0.000000,-0.675421
30.2700,2.993753,0.242194,1.500000,0.217237,-3.006278,0.000000,-4.583029,-0.278245,0.000000,-1.498661,-1.523221,0.732145,0.000000,0.000000,-0.681149
30.2800,2.995700,0.212120,1.500000,0.172758,-3.008336,0.000000,-4.297034,-0.134726,0.000000,-1.513433,-1.426244,0.727094,0.000000,0.000000,-0.686538
30.2900,2.997219,0.182032,1.500000,0.131599,-3.009014,0.000000,-3.920123,-0.003643,0.000000,-1.527089,-1.300359,0.722390,0.000000,0.000000,-0.691486
30.3000,2.998346,0.151943,1.500000,0.094641,-3.008481,0.000000,-3.457644,0.105870,0.000000,-1.539349,-1.147057,0.718137,0.000000,0.000000,-0.695901
30.3100,2.999128,0.121865,1.500000,0.062714,-3.006999,0.000000,-2.914943,0.184677,0.000000,-1.549943,-0.967685,0.714441,0.000000,0.000000,-0.699696
30.3200,2.999620,0.091805,1.500000,0.036592,-3.004920,0.000000,-2.297370,0.223644,0.000000,-1.558620,-0.763517,0.711399,0.000000,0.000000,-0.702789
30.3300,2.999882,0.061767,1.500000,0.016998,-3.002689,0.000000,-1.610270,0.213634,0.000000,-1.565135,-0.535856,0.709105,0.000000,0.000000,-0.705103
30.3400,2.999984,0.031750,1.500000,0.004600,-3.000841,0.000000,-0.858992,0.145515,0.000000,-1.569263,-0.286175,0.707649,0.000000,0.000000,-0.706565
30.3500,3.000000,0.001747,1.500000,0.000014,-3.000003,0.000000,-0.048882,0.010149,0.000000,-1.570792,-0.016294,0.707108,0.000000,0.000000,-0.707105
30.3600,2.999988,-0.028255,1.500000,-0.003653,-3.000679,0.000000,-0.767552,-0.133382,0.000000,-1.572014,-0.255738,0.706676,0.000000,0.000000,-0.707537
30.3700,2.999901,-0.058270,1.500000,-0.015171,-3.002443,0.000000,-1.525959,-0.208865,0.000000,-1.575849,-0.507875,0.705318,0.000000,0.000000,-0.708891
30.3800,2.999661,-0.088305,1.500000,-0.033960,-3.004659,0.000000,-2.220809,-0.225173,0.000000,-1.582098,-0.738181,0.703100,0.000000,0.000000,-0.711091
30.3900,2.999199,-0.118363,1.500000,-0.059358,-3.006780,0.000000,-2.846757,-0.191441,0.000000,-1.590535,-0.945154,0.700094,0.000000,0.000000,-0.714051
30.4000,2.998454,-0.148439,1.500000,-0.090648,-3.008351,0.000000,-3.398453,-0.116805,0.000000,-1.600919,-1.127479,0.696377,0.000000,0.000000,-0.717676
30.4100,2.997369,-0.178527,1.500000,-0.127062,-3.009010,0.000000,-3.870552,-0.010398,0.000000,-1.612998,-1.283886,0.692030,0.000000,0.000000,-0.721869
30.4200,2.995898,-0.208615,1.500000,-0.167776,-3.008484,0.000000,-4.257705,0.118642,0.000000,-1.626506,-1.413038,0.687139,0.000000,0.000000,-0.726526
30.4300,2.994002,-0.238692,1.500000,-0.211915,-3.006592,0.000000,-4.554566,0.261183,0.000000,-1.641163,-1.513464,0.681796,0.000000,0.000000,-0.731543
30.4400,2.991652,-0.268742,1.500000,-0.258548,-3.003245,0.000000,-4.755787,0.408088,0.000000,-1.656674,-1.583511,0.676102,0.000000,0.000000,-0.736808
30.4500,2.988826,-0.298752,1.500000,-0.306694,-2.998446,0.000000,-4.856020,0.550223,0.000000,-1.672726,-1.621319,0.670167,0.000000,0.000000,-0.742211
30.4600,2.985516,-0.328707,1.500000,-0.355314,-2.992287,0.000000,-4.849918,0.678453,0.000000,-1.688986,-1.624820,0.664110,0.000000,0.000000,-0.747635
30.4700,2.981722,-0.358594,1.500000,-0.403320,-2.984954,0.000000,-4.732135,0.783642,0.000000,-1.705101,-1.591742,0.658065,0.000000,0.000000,-0.752961
30.4800,2.977456,-0.388403,1.500000,-0.449567,-2.976722,0.000000,-4.497321,0.856656,0.000000,-1.720691,-1.519632,0.652176,0.000000,0.000000,-0.758068
30.4900,2.972741,-0.418126,1.500000,-0.492858,-2.967958,0.000000,-4.140131,0.888359,0.000000,-1.735354,-1.405878,0.646600,0.000000,0.000000,-0.762829
30.5000,2.967613,-0.447762,1.500000,-0.531944,-2.959123,0.000000,-3.655216,0.869617,0.000000,-1.748661,-1.247744,0.641511,0.000000,0.000000,-0.767114
30.5100,2.962120,-0.477310,1.500000,-0.565519,-2.950765,0.000000,-3.037230,0.791295,0.000000,-1.760152,-1.042409,0.637093,0.000000,0.000000,-0.770787
30.5200,2.956325,-0.506781,1.500000,-0.592227,-2.943526,0.000000,-2.280825,0.644257,0.000000,-1.769342,-0.787038,0.633544,0.000000,0.000000,-0.773707
30.5300,2.950303,-0.536187,1.500000,-0.610656,-2.938139,0.000000,-1.380653,0.419369,0.000000,-1.775717,-0.478886,0.631075,0.000000,0.000000,-0.775722
30.5400,2.944144,-0.565552,1.500000,-0.619343,-2.935428,0.000000,-0.331367,0.107496,0.000000,-1.778736,-0.115472,0.629903,0.000000,0.000000,-0.776674
30.5500,2.937941,-0.594907,1.500000,-0.622409,-2.935867,0.000000,-0.728183,-0.148055,0.000000,-1.779705,-0.227130,0.629527,0.000000,0.000000,-0.776979
30.5600,2.931663,-0.624274,1.500000,-0.634840,-2.937643,0.000000,-1.757505,-0.174315,0.000000,-1.783629,-0.559326,0.628001,0.000000,0.000000,-0.778212
30.5700,2.925210,-0.653657,1.500000,-0.657505,-2.938754,0.000000,-2.770523,-0.020835,0.000000,-1.790907,-0.896301,0.625165,0.000000,0.000000,-0.780493
30.5800,2.918480,-0.683041,1.500000,-0.690112,-2.937582,0.000000,-3.741873,0.276089,0.000000,-1.801537,-1.228095,0.621008,0.000000,0.000000,-0.783804
30.5900,2.911376,-0.712397,1.500000,-0.732119,-2.932875,0.000000,-4.646197,0.680157,0.000000,-1.815422,-1.545749,0.615551,0.000000,0.000000,-0.788097
30.6000,2.903809,-0.741684,1.500000,-0.782728,-2.923743,0.000000,-5.458133,1.155072,0.000000,-1.832377,-1.840673,0.608848,0.000000,0.000000,-0.793287
30.6100,2.895696,-0.770855,1.500000,-0.840889,-2.909658,0.000000,-6.152320,1.664536,0.000000,-1.852130,-2.000000,0.600984,0.000000,0.000000,-0.799261
30.6200,2.886970,-0.799860,1.500000,-0.905297,-2.890458,0.000000,-6.703398,2.172250,0.000000,-1.874321,-2.000000,0.592079,0.000000,0.000000,-0.805880
30.6300,2.877575,-0.828648,1.500000,-0.974395,-2.866340,0.000000,-7.086005,2.641917,0.000000,-1.898485,-2.000000,0.582299,0.000000,0.000000,-0.812975
30.6400,2.867472,-0.857172,1.500000,-1.046371,-2.837867,0.000000,-7.274782,3.037238,0.000000,-1.924048,-2.000000,0.571861,0.000000,0.000000,-0.820351
30.6500,2.856645,-0.885394,1.500000,-1.119160,-2.805964,0.000000,-7.244367,3.321914,0.000000,-1.950311,-2.000000,0.561039,0.000000,0.000000,-0.827789
30.6600,2.845094,-0.913285,1.500000,-1.190443,-2.771919,0.000000,-6.969399,3.459648,0.000000,-1.976443,-2.000000,0.550176,0.000000,0.000000,-0.835049
30.6700,2.832849,-0.940831,1.500000,-1.257649,-2.737382,0.000000,-6.424518,3.414142,0.000000,-2.001468,-2.000000,0.539684,0.000000,0.000000,-0.841867
30.6800,2.819964,-0.968037,1.500000,-1.317950,-2.704368,0.000000,-5.584363,3.149097,0.000000,-2.024266,-2.000000,0.530053,0.000000,0.000000,-0.847964
30.6900,2.806523,-0.994931,1.500000,-1.368267,-2.675253,0.000000,-4.423573,2.628216,0.000000,-2.043565,-1.708944,0.521846,0.000000,0.000000,-0.853039
30.7000,2.792643,-1.021564,1.500000,-1.405268,-2.652777,0.000000,-2.916787,1.815199,0.000000,-2.057948,-1.141636,0.515698,0.000000,0.000000,-0.856770
30.7100,2.778474,-1.048019,1.500000,-1.425365,-2.640044,0.000000,-1.038646,0.673750,0.000000,-2.065854,-0.411310,0.512307,0.000000,0.000000,-0.858802
30.7200,2.764193,-1.074407,1.500000,-1.431866,-2.638930,0.000000,-1.508446,-0.161593,0.000000,-2.067935,-0.415933,0.511413,0.000000,0.000000,-0.859335
30.7300,2.749754,-1.100801,1.500000,-1.460239,-2.639422,0.000000,-4.099098,0.199012,0.000000,-2.076125,-1.221018,0.507890,0.000000,0.000000,-0.861422
30.7400,2.734908,-1.127170,1.500000,-1.512498,-2.632563,0.000000,-6.284795,1.275831,0.000000,-2.092281,-2.000000,0.500915,0.000000,0.000000,-0.865496
30.7500,2.719438,-1.153407,1.500000,-1.584568,-2.612176,0.000000,-8.060525,2.871537,0.000000,-2.116061,-2.000000,0.490589,0.000000,0.000000,-0.871391
30.7600,2.703165,-1.179355,1.500000,-1.672325,-2.574060,0.000000,-9.421274,4.788799,0.000000,-2.146949,-2.000000,0.477073,0.000000,0.000000,-0.878863
30.7700,2.685953,-1.204822,1.500000,-1.771594,-2.515986,0.000000,-10.362031,6.830289,0.000000,-2.184292,-2.000000,0.460582,0.000000,0.000000,-0.887617
30.7800,2.667708,-1.229607,1.500000,-1.878149,-2.437698,0.000000,-10.877782,8.798679,0.000000,-2.227264,-2.000000,0.441405,0.000000,0.000000,-0.897308
30.7900,2.648380,-1.253514,1.500000,-1.987716,-2.340914,0.000000,-10.963516,10.496638,0.000000,-2.274779,-2.000000,0.419965,0.000000,0.000000,-0.907540
30.8000,2.627958,-1.276375,1.500000,-2.095969,-2.229324,0.000000,-10.614220,11.726839,0.000000,-2.325373,-2.000000,0.396875,0.000000,0.000000,-0.917873
30.8100,2.606479,-1.298070,1.500000,-2.198534,-2.108594,0.000000,-9.824880,12.291952,0.000000,-2.377073,-2.000000,0.373018,0.000000,0.000000,-0.927824
30.8200,2.584022,-1.318542,1.500000,-2.290983,-1.986360,0.000000,-8.590485,11.994648,0.000000,-2.427292,-2.000000,0.349606,0.000000,0.000000,-0.936897
30.8300,2.560708,-1.337824,1.500000,-2.368843,-1.872234,0.000000,-6.906023,10.637599,0.000000,-2.472759,-2.000000,0.328218,0.000000,0.000000,-0.944602
30.8400,2.536708,-1.356052,1.500000,-2.427587,-1.777798,0.000000,-4.766480,8.023476,0.000000,-2.509496,-2.000000,0.310813,0.000000,0.000000,-0.950471
30.8500,2.512236,-1.373490,1.500000,-2.462639,-1.716612,0.000000,-2.166844,3.954949,0.000000,-2.532841,-1.493588,0.299698,0.000000,0.000000,-0.954034
30.8600,2.487547,-1.390543,1.500000,-2.473072,-1.699847,0.000000,-1.740842,1.390866,0.000000,-2.539412,-0.710547,0.296562,0.000000,0.000000,-0.955014
30.8700,2.462640,-1.407391,1.500000,-2.516332,-1.662108,0.000000,-6.542958,6.067140,0.000000,-2.557852,-2.000000,0.287744,0.000000,0.000000,-0.957707
30.8800,2.437095,-1.423638,1.500000,-2.597123,-1.580413,0.000000,-9.302720,10.170643,0.000000,-2.594929,-2.000000,0.269941,0.000000,0.000000,-0.962877
30.8900,2.410635,-1.438873,1.500000,-2.696698,-1.460831,0.000000,-10.355731,13.633332,0.000000,-2.645135,-2.000000,0.245687,0.000000,0.000000,-0.969349
30.9000,2.383150,-1.452751,1.500000,-2.799667,-1.310110,0.000000,-10.037592,16.387165,0.000000,-2.703911,-2.000000,0.217098,0.000000,0.000000,-0.976150
30.9100,2.354671,-1.464996,1.500000,-2.893998,-1.135678,0.000000,-8.683908,18.364099,0.000000,-2.767633,-2.000000,0.185892,0.000000,0.000000,-0.982570
30.9200,2.325328,-1.475413,1.500000,-2.971012,-0.945644,0.000000,-6.630281,19.496093,0.000000,-2.833441,-2.000000,0.153467,0.000000,0.000000,-0.988154
30.9300,2.295326,-1.483887,1.500000,-3.025389,-0.748799,0.000000,-4.212315,19.715103,0.000000,-2.898964,-2.000000,0.121017,0.000000,0.000000,-0.992650
30.9400,2.264903,-1.490397,1.500000,-3.055163,-0.554612,0.000000,-1.765611,18.953087,0.000000,-2.962015,-2.000000,0.089668,0.000000,0.000000,-0.995972
30.9500,2.234301,-1.495021,1.500000,-3.061724,-0.373234,0.000000,0.374226,17.142003,0.000000,-3.020288,-2.000000,0.060615,0.000000,0.000000,-0.998161
30.9600,2.203730,-1.497941,1.500000,-3.049820,-0.215496,0.000000,1.871595,14.213809,0.000000,-3.071051,-2.000000,0.035263,0.000000,0.000000,-0.999378
30.9700,2.173339,-1.499448,1.500000,-3.027552,-0.092909,0.000000,2.390892,10.100462,0.000000,-3.110915,-2.000000,0.015338,0.000000,0.000000,-0.999882
30.9800,2.143176,-1.499957,1.500000,-3.006381,-0.017664,0.000000,1.596514,4.733920,0.000000,-3.135717,-1.571450,0.002938,0.000000,0.000000,-0.999996
30.9900,2.113160,-1.499998,1.500000,-3.000166,0.002037,0.000000,-0.117638,1.481145,0.000000,-3.142272,-0.493661,0.000340,0.000000,0.000000,1.000000
31.0000,2.083147,-1.499821,1.500000,-3.002722,0.040977,0.000000,-0.341414,6.094088,0.000000,-3.155238,-2.000000,0.006823,0.000000,0.000000,0.999977
31.0100,2.053103,-1.499046,1.500000,-3.006044,0.119874,0.000000,-0.280079,9.493415,0.000000,-3.181449,-2.000000,0.019927,0.000000,0.000000,0.999801
31.0200,2.023032,-1.497329,1.500000,-3.007563,0.227217,0.000000,0.009554,11.804353,0.000000,-3.216998,-2.000000,0.037694,0.000000,0.000000,0.999289
31.0300,1.992964,-1.494441,1.500000,-3.005281,0.352750,0.000000,0.470673,13.152130,0.000000,-3.258435,-2.000000,0.058388,0.000000,0.000000,0.998294
31.0400,1.962944,-1.490244,1.500000,-2.997767,0.487467,0.000000,1.046464,13.661972,0.000000,-3.302792,-2.000000,0.080512,0.000000,0.000000,0.996754
31.0500,1.933029,-1.484687,1.500000,-2.984159,0.623614,0.000000,1.680116,13.459105,0.000000,-3.347603,-2.000000,0.102823,0.000000,0.000000,0.994700
31.0600,1.903282,-1.477789,1.500000,-2.964161,0.754691,0.000000,2.314815,12.668758,0.000000,-3.390901,-2.000000,0.124331,0.000000,0.000000,0.992241
31.0700,1.873767,-1.469627,1.500000,-2.938049,0.875448,0.000000,2.893749,11.416156,0.000000,-3.431185,-2.000000,0.144291,0.000000,0.000000,0.989535
31.0800,1.844539,-1.460328,1.500000,-2.906662,0.981890,0.000000,3.360106,9.826526,0.000000,-3.467364,-2.000000,0.162166,0.000000,0.000000,0.986763
31.0900,1.815646,-1.450047,1.500000,-2.871411,1.071273,0.000000,3.657072,8.025096,0.000000,-3.498681,-2.000000,0.177597,0.000000,0.000000,0.984103
31.1000,1.787117,-1.438964,1.500000,-2.834274,1.142104,0.000000,3.727835,6.137093,0.000000,-3.524649,-2.000000,0.190360,0.000000,0.000000,0.981714
31.1100,1.758959,-1.427267,1.500000,-2.797798,1.194143,0.000000,3.515583,4.287742,0.000000,-3.545000,-1.750050,0.200339,0.000000,0.000000,0.979727
31.1200,1.731149,-1.415141,1.500000,-2.765095,1.228405,0.000000,2.963503,2.602272,0.000000,-3.559658,-1.183641,0.207514,0.000000,0.000000,0.978232
31.1300,1.703632,-1.402751,1.500000,-2.739850,1.247152,0.000000,2.014783,1.205909,0.000000,-3.568754,-0.641872,0.211961,0.000000,0.000000,0.977278
31.1400,1.676313,-1.390238,1.500000,-2.726311,1.253904,0.000000,0.612609,0.223880,0.000000,-3.572671,-0.153083,0.213874,0.000000,0.000000,0.976861
31.1500,1.649062,-1.377688,1.500000,-2.723860,1.257512,0.000000,0.411155,0.977193,0.000000,-3.574105,-0.353167,0.214575,0.000000,0.000000,0.976708
31.1600,1.621854,-1.365042,1.500000,-2.716889,1.273851,0.000000,0.967407,2.243070,0.000000,-3.580023,-0.813678,0.217463,0.000000,0.000000,0.976068
31.1700,1.594742,-1.352174,1.500000,-2.704815,1.301457,0.000000,1.432717,3.234244,0.000000,-3.590058,-1.177899,0.222358,0.000000,0.000000,0.974965
31.1800,1.567772,-1.338984,1.500000,-2.688521,1.337696,0.000000,1.812054,3.973432,0.000000,-3.603285,-1.453454,0.228801,0.000000,0.000000,0.973473
31.1900,1.540982,-1.325399,1.500000,-2.668844,1.380162,0.000000,2.110387,4.483349,0.000000,-3.618857,-1.648066,0.236374,0.000000,0.000000,0.971662
31.2000,1.514404,-1.311367,1.500000,-2.646567,1.426675,0.000000,2.332685,4.786710,0.000000,-3.636003,-1.769561,0.244695,0.000000,0.000000,0.969600
31.2100,1.488057,-1.296859,1.500000,-2.622427,1.475283,0.000000,2.483917,4.906229,0.000000,-3.654031,-1.825875,0.253425,0.000000,0.000000,0.967355
31.2200,1.461959,-1.281861,1.500000,-2.597109,1.524262,0.000000,2.569054,4.864623,0.000000,-3.672330,-1.825014,0.262265,0.000000,0.000000,0.964996
31.2300,1.436117,-1.266377,1.500000,-2.571249,1.572114,0.000000,2.593063,4.684607,0.000000,-3.690367,-1.774978,0.270957,0.000000,0.000000,0.962591
31.2400,1.410534,-1.250426,1.500000,-2.545435,1.617569,0.000000,2.560915,4.388896,0.000000,-3.707691,-1.683652,0.279285,0.000000,0.000000,0.960208
31.2500,1.385206,-1.234037,1.500000,-2.520202,1.659582,0.000000,2.477578,4.000206,0.000000,-3.723928,-1.558714,0.287071,0.000000,0.000000,0.957909
31.2600,1.360126,-1.217249,1.500000,-2.496037,1.697339,0.000000,2.348022,3.541251,0.000000,-3.738778,-1.407557,0.294176,0.000000,0.000000,0.955751
31.2700,1.335281,-1.200107,1.500000,-2.473379,1.730249,0.000000,2.177216,3.034746,0.000000,-3.752016,-1.237268,0.300495,0.000000,0.000000,0.953783
31.2800,1.310652,-1.182661,1.500000,-2.452614,1.757951,0.000000,1.970129,2.503408,0.000000,-3.763483,-1.054645,0.305958,0.000000,0.000000,0.952045
31.2900,1.286221,-1.164965,1.500000,-2.434081,1.780310,0.000000,1.731731,1.969952,0.000000,-3.773089,-0.866266,0.310528,0.000000,0.000000,0.950564
31.3000,1.261962,-1.147073,1.500000,-2.418067,1.797418,0.000000,1.466991,1.457092,0.000000,-3.780810,-0.678597,0.314195,0.000000,0.000000,0.949358
31.3100,1.237850,-1.129034,1.500000,-2.404812,1.809596,0.000000,1.180878,0.987544,0.000000,-3.786685,-0.498111,0.316983,0.000000,0.000000,0.948431
31.3200,1.213856,-1.110895,1.500000,-2.394504,1.817389,0.000000,0.878362,0.584024,0.000000,-3.790819,-0.331407,0.318942,0.000000,0.000000,0.947774
